Z,T,Y,spillover_estim
0.527005167794156,1.0,2.3208681631526558,0.5263157894736842
0.5669874518723802,1.0,0.8686217186182614,0.42857142857142855
0.722945249247141,1.0,1.720061899398829,0.5
0.6826033501652629,0.0,1.5303065187999703,0.4117647058823529
0.7953126800992896,1.0,1.861713590536018,0.3333333333333333
0.11284552220179378,1.0,1.6952972591068125,0.5
0.19916263217137087,0.0,0.7761354227084707,0.45
0.7213192289727536,1.0,2.3031234413826076,0.5
0.39386732248283196,0.0,0.623302829880103,0.5625
0.33918540311781975,0.0,0.32385693668453985,0.0
0.15344568607162112,0.0,0.6590684087271053,0.45454545454545453
0.10057401461121851,0.0,0.06654796749546477,0.38461538461538464
0.4072471068550777,0.0,1.1021772323562793,0.5238095238095238
0.5829154644665038,1.0,2.0173043101212054,0.38095238095238093
0.7407205209616811,1.0,2.403789693279374,0.5
0.8703608417756887,0.0,1.730998495235705,0.5
0.9665261604026779,1.0,2.3053970852521033,0.391304347826087
0.4555648553522168,0.0,0.27311727095114535,0.3333333333333333
0.4004229990716831,0.0,1.214326925993652,0.35714285714285715
0.2989396309634117,1.0,1.9285749398733973,0.375
0.8283600667431184,0.0,0.7778332670164148,0.47368421052631576
0.9098411699907558,1.0,2.0398339283357054,0.6666666666666666
0.766136675251295,1.0,2.4669365067037763,0.5
0.06831478431392501,1.0,1.9266582182382836,0.5333333333333333
0.6060265199758132,1.0,1.3399541214896455,0.5384615384615384
0.9392161324283785,0.0,1.249857532426467,0.47368421052631576
0.10214265774506748,1.0,1.27748935000116,0.45
0.9775395164399522,1.0,2.5900554098615176,0.7142857142857143
0.35668872437448984,0.0,1.0853496691234243,0.45454545454545453
0.6541871683390603,1.0,3.4031074450392556,0.8461538461538461
0.12278570628019525,0.0,0.1496351666167015,0.4375
0.9613521934135819,1.0,3.2767273804371433,0.5185185185185185
0.6511814271716158,1.0,2.8686780564438448,0.6666666666666666
0.9366778098943237,0.0,2.412198544563934,0.3333333333333333
0.908827305274409,0.0,1.3322314040500371,0.36363636363636365
