Z,T,Y,spillover_estim
0.9209482505872632,1.0,2.284808973356739,0.5
0.9353644225478608,1.0,2.7893570519276674,0.7
0.9363029088679248,1.0,1.5398470793270502,0.4838709677419355
0.6727740448846121,1.0,2.9621717348203167,0.7142857142857143
0.9389926354427293,1.0,2.291665562525175,0.46153846153846156
0.5242277302153967,0.0,0.5389340403626951,0.625
0.44892175700184356,1.0,1.7437807058460166,0.4666666666666667
0.03127758666552116,0.0,1.2342301088012393,0.42857142857142855
0.8591044903080123,1.0,2.209662146907399,0.45454545454545453
0.18252879402305167,0.0,0.6116917633587904,0.55
0.7283094463286277,1.0,2.130297116048474,0.4642857142857143
0.9673682786626925,1.0,2.9144919815145185,0.6666666666666666
0.8983157458733269,1.0,3.2670076828224817,0.7142857142857143
0.8343715027909192,1.0,3.1084998562282404,0.8
0.5905078040283765,0.0,1.519840183308563,0.5333333333333333
0.3614592485935443,0.0,0.26621336901350384,0.0
0.16483069676401785,0.0,0.5362001924444096,0.375
0.44021176044136656,0.0,0.9025224041293778,0.8
0.7601865212686305,1.0,1.9645620751225386,0.5833333333333334
0.4422738328726695,0.0,0.459004635805211,0.6428571428571429
0.13052339190334605,0.0,0.28368448960364373,0.5357142857142857
0.18204234531958974,0.0,1.1986956166564544,0.35294117647058826
0.9974373324496401,0.0,1.5987233841299395,0.4782608695652174
0.26885190140470383,0.0,0.9277690764687165,0.625
0.8772652169952768,1.0,2.2033797481880244,0.6666666666666666
0.1639605602220474,1.0,1.4604121849963514,0.35714285714285715
0.949434122022834,1.0,2.1359702199100212,0.6
0.40016700117762294,1.0,1.0339881688874388,0.375
0.6526793788019437,1.0,2.316299102286018,0.4375
0.7107326736231333,0.0,1.3148355497292703,0.375
0.40094733206810995,0.0,1.4179458383510304,0.4
0.911826340125886,1.0,1.8969161850832859,0.5714285714285714
0.05391789471661923,0.0,0.6881978702235896,0.2727272727272727
0.4952041632942823,0.0,1.1515646598028204,0.5
0.24963864058647178,0.0,1.2478942010200764,0.375
0.3484708615800669,0.0,-0.17313397707769806,0.2
0.7408861717670493,0.0,0.9462997872028241,0.47058823529411764
0.36115700818057805,0.0,-0.05830767716648899,0.125
0.6307421009778592,0.0,0.8212908909605181,0.3
0.9742308506693961,1.0,2.707644817972143,0.631578947368421
0.4221684603378789,1.0,2.356247996290724,0.5625
0.06326975075740693,0.0,0.6174886731730621,0.3333333333333333
0.07858701687903547,0.0,0.7890206460450735,0.5454545454545454
0.2058662234431784,0.0,0.9575441188195336,0.55
0.28752143607082925,0.0,0.335846152009348,0.5
0.3814696098564697,1.0,2.022715906255375,0.6666666666666666
0.8351873451819617,1.0,2.8912903845169895,0.5294117647058824
0.08207576786149495,0.0,-0.05026733544373141,0.5625
