Z,T,Y,spillover_estim
0.6871313006829523,1.0,1.5998223665610367,0.5294117647058824
0.6596553956120715,1.0,2.4473321821841854,0.5454545454545454
0.035368885940296746,1.0,1.7294319866719254,0.4
0.906198763983587,1.0,2.250767768931253,0.6153846153846154
0.4187453215064306,0.0,1.4746605732021463,0.7894736842105263
0.4759434952722753,0.0,1.1248431014975002,0.4117647058823529
0.13563371823783865,0.0,1.1678496523026782,0.0
0.3622428612568128,0.0,1.8639529803847916,0.4166666666666667
0.3261636809313586,0.0,0.7211065501441813,0.5714285714285714
0.14801784040784915,0.0,2.0631260181914883,0.4
0.7958857042351878,1.0,2.0713889387727895,0.7272727272727273
0.5232421134251235,1.0,2.1046515328225035,0.625
0.8941743127354745,1.0,3.025242016215457,0.72
0.7944157271704151,1.0,3.0433153460204254,0.625
0.6293531339196942,1.0,2.7880913995957886,0.3333333333333333
0.06712698614922485,0.0,0.9659435447281981,0.47368421052631576
0.7872700131278835,1.0,1.88761476549015,0.5
0.37892602602275716,0.0,0.05045702077666514,0.5789473684210527
0.4706223867204675,1.0,2.3160470792971846,0.6666666666666666
0.07910067289179656,0.0,1.6388863117834123,0.25
0.15341645416108574,1.0,1.6378286663997892,0.7142857142857143
0.37718419112851465,1.0,1.5348301020169768,0.0
0.3512534231790092,0.0,0.4365554203325164,0.5238095238095238
0.04750509506272138,0.0,1.056773878458401,0.5
0.23732518632069322,0.0,-0.5728299203447624,0.2857142857142857
0.19644494702181936,0.0,1.4455623705259457,0.4166666666666667
0.3864506445819226,1.0,1.8451580826656038,0.5517241379310345
0.8337907998419529,1.0,3.0665440173011094,0.6363636363636364
0.7749462799004189,0.0,2.4945069081130873,0.5384615384615384
0.8035342363596822,1.0,1.5559617816910865,0.5333333333333333
0.19148278819959308,1.0,1.6258299281532143,0.7142857142857143
