Z,T,Y,spillover_estim
0.40063162736167357,1.0,1.7813577632350848,0.6666666666666666
0.9951381603385585,1.0,2.942207002672391,1.0
0.1775641759378893,0.0,0.8454798452737735,0.0
0.9625969030278503,0.0,1.4552628803692513,0.3333333333333333
0.4192502702591062,0.0,0.7837859785674213,0.5333333333333333
0.4240524465509987,1.0,1.8189183075472948,0.6875
0.4631488697273459,1.0,1.97711747076104,0.5714285714285714
0.37372314882391533,0.0,2.294632046021532,0.8
0.465508100172511,0.0,-0.343494278246538,0.7647058823529411
0.03516826147080476,1.0,1.3027362081108629,0.0
0.08427266973184566,0.0,0.9782956672015046,0.7777777777777778
0.7325206981419501,1.0,2.8329933402497582,0.6666666666666666
0.6361999938328675,1.0,1.7091524602391432,0.6470588235294118
0.027907788861532556,0.0,1.4696952942046726,0.38461538461538464
0.3001700598239866,0.0,1.590115124379265,0.7894736842105263
0.2208525208288855,0.0,0.6496904777312816,0.45454545454545453
0.055019993340200135,0.0,0.7749138423768798,0.64
0.5232460707782919,1.0,1.8892522086502945,0.7241379310344828
0.4163696572946102,1.0,2.147513423498472,0.7058823529411765
0.048218749825570395,0.0,0.7133921478142508,0.7368421052631579
0.5724045155296094,1.0,2.808898093142955,0.7647058823529411
0.8035166506773763,1.0,2.4823387634120264,0.5
0.11360171953981701,0.0,0.73854378479426,0.6666666666666666
0.2771172144251962,0.0,0.6160202658846061,0.0
0.6416780916854229,1.0,2.571882191696004,0.6521739130434783
0.49273730543650784,1.0,2.1040970358627544,0.5
0.5065560756680948,1.0,1.442063335924574,0.7
0.4614402600659552,1.0,2.9760458478403473,1.0
0.8947430739278908,1.0,1.8116136942006058,0.5
0.6057776931355849,1.0,1.796649040893926,0.6956521739130435
0.6033556031675537,0.0,1.175721608818725,0.625
0.4438718561912689,0.0,1.1998829352581275,0.5
0.4800467833268902,1.0,3.007440076951867,0.8235294117647058
0.8884475272296929,1.0,1.711266028372826,0.6666666666666666
0.2085004884601801,0.0,1.6713902120502415,0.7272727272727273
0.9445814621563249,1.0,3.5294795825446124,0.7666666666666667
0.07347004394226553,0.0,0.2713440044042372,0.42857142857142855
0.5951524566360905,0.0,1.0658998929864123,0.5714285714285714
0.031151070851766383,0.0,0.3816063420742158,0.6363636363636364
0.6652574325307892,1.0,1.9932375047894242,0.6296296296296297
0.6373854951409694,1.0,1.6343575512590096,0.6666666666666666
0.862465162297615,1.0,1.782344584473638,0.7647058823529411
0.9416377123396569,1.0,2.54197404270259,0.7
0.4456270534106257,1.0,2.3522911239209323,0.7777777777777778
0.669957632435755,0.0,2.2159469373416174,0.631578947368421
0.9243306996319917,1.0,2.0428775461724915,0.6190476190476191
0.6194234667677466,1.0,1.300850587367467,0.7272727272727273
0.32258573270881385,1.0,2.3958655856651303,1.0
0.3194763109335812,0.0,0.6974118711078808,0.6111111111111112
0.2914566850066529,1.0,2.2195681886602068,0.75
0.9574174237390571,1.0,2.57665937538325,0.8181818181818182
0.4059583429596427,1.0,1.4285204981985031,0.6521739130434783
0.9465558223628031,1.0,2.249175299669531,0.6470588235294118
0.8571905588319436,1.0,2.9643881368968286,0.7058823529411765
0.6889276660324576,1.0,2.589829068709676,0.7647058823529411
0.0032879687523396095,0.0,-0.026754826028326628,0.45454545454545453
0.9001034996569824,1.0,2.7805320050918696,0.4444444444444444
0.9198648709623234,1.0,1.1966851495641175,0.0
0.0059093558684842895,0.0,0.4519544381979337,0.7142857142857143
0.6429261484358456,1.0,2.56006822477478,0.8181818181818182
