Z,T,Y,spillover_estim
0.7336620808382345,1.0,3.3278869554018584,0.8
0.07357155006150706,0.0,-0.5978426056053305,0.4166666666666667
0.27878582976294164,1.0,0.9201781048080787,0.25
0.1652937745810068,1.0,2.509195087590409,0.6666666666666666
0.5080881384605884,0.0,1.24670184182906,0.0
0.5792511525815143,0.0,0.4161409037089804,0.0
0.6386079282274959,1.0,1.9133402113949645,0.6666666666666666
0.21402570433952184,0.0,0.33949122488465844,0.0
0.4175776484229303,0.0,1.1343637425967332,0.6
0.4668141805992988,1.0,2.151650509744401,0.6470588235294118
0.0830692156172197,0.0,0.2991352595568772,0.5
0.5702729080512439,1.0,1.4365492187348867,0.5625
0.22851756266476886,1.0,0.8203930237915169,0.0
0.03572971978146555,0.0,-0.21995847557898424,0.0
0.9645292782200071,1.0,2.1262920158678082,0.4166666666666667
0.07465994655778141,1.0,1.2263910430539002,0.5384615384615384
0.7304802408534588,1.0,2.0228887551657526,0.4166666666666667
0.5026299236106216,0.0,-0.047716082039051866,0.4
0.09261083478602605,0.0,1.2425209299026985,0.75
0.5239493543593386,1.0,2.9119362996753675,0.75
0.43421796147948344,1.0,1.798006556284225,0.7142857142857143
0.5480164067044673,0.0,0.262441033791754,0.45
0.93500696830084,1.0,2.7322664647450696,0.6666666666666666
0.9950503029569349,1.0,2.769759121575973,0.5454545454545454
0.6623180737805964,1.0,2.0190981621339272,0.46153846153846156
0.35413027207608405,1.0,2.4564959314200006,0.6363636363636364
0.43915701403233653,0.0,0.4790037320761166,0.3333333333333333
0.7755158765326317,1.0,1.7089591272967461,0.5
0.6286906188021038,0.0,1.3710750398305342,0.0
0.09799092114564267,0.0,0.5301595142913019,0.6875
0.6515860600727822,0.0,0.9274766125792997,0.5
0.9686160083513528,1.0,1.470326014510503,0.6666666666666666
